areacode/城市ID,province_geocode,province,city_geocode,city,district_geocode,district,eng,pinyin,lon,lat,exclude（是否为地级市）
101191303,320000,江苏省,321300,宿迁市,321323,泗阳,siyang,siyang,118.681284,33.711433,0
101191304,320000,江苏省,321300,宿迁市,321324,泗洪,sihong,sihong,118.211824,33.456538,0
101190701,320000,江苏省,320900,盐城市,320900,盐城,yancheng,yancheng,120.1742,33.3542,1
101190505,320000,江苏省,320600,南通市,320613,崇川,chongchuan,chongchuan,120.86635,32.015278,0
101190508,320000,江苏省,320600,南通市,320614,海门,haimen,haimen,121.176609,31.893528,0
101210109,330000,浙江省,330100,杭州市,330102,上城区,shangcheng district,shangchengqu ,120.171465,30.250236,0
101210112,330000,浙江省,330100,杭州市,330105,拱墅,gongshu,gongshu,120.150053,30.314697,0
101210113,330000,浙江省,330100,杭州市,330106,西湖,xihu,xihu,120.147376,30.272934,0
101210114,330000,浙江省,330100,杭州市,330108,滨江,binjiang,binjiang,120.21062,30.206615,0
101210102,330000,浙江省,330100,杭州市,330109,萧山,xiaoshan,xiaoshan,120.27069,30.162932,0
101210108,330000,浙江省,330100,杭州市,330111,富阳,fuyang,fuyang,119.949869,30.049871,0
101210107,330000,浙江省,330100,杭州市,330112,临安,linan,linan,119.715101,30.231153,0
101210103,330000,浙江省,330100,杭州市,330122,桐庐,tonglu,tonglu,119.685045,29.797437,0
101210104,330000,浙江省,330100,杭州市,330127,淳安,chunan,chunan,119.044276,29.604177,0
101210105,330000,浙江省,330100,杭州市,330182,建德,jiande,jiande,119.279089,29.472284,0
101210401,330000,浙江省,330200,宁波市,330200,宁波,Ningbo,ningbo,121.549792,29.868388,1
101210402,330000,浙江省,330200,宁波市,330203,海曙,haishu,haishu,121.539698,29.874452,0
101210409,330000,浙江省,330200,宁波市,330205,江北区,jiangbei district,jiangbeiqu,121.559282,29.888361,0
101210410,330000,浙江省,330200,宁波市,330206,北仑,beilun,beilun,121.831303,29.90944,0
101210412,330000,浙江省,330200,宁波市,330211,镇海,zhenhai,zhenhai,121.713162,29.952107,0
101210411,330000,浙江省,330200,宁波市,330212,鄞州,yinzhou,yinzhou,121.558436,29.831662,0
101210405,330000,浙江省,330200,宁波市,330213,奉化,fenghua,fenghua,121.41089,29.662348,0
101210406,330000,浙江省,330200,宁波市,330225,象山,xiangshan,xiangshan,121.877091,29.470206,0
101210408,330000,浙江省,330200,宁波市,330226,宁海,Ninghai,ninghai,121.432606,29.299836,0
101210404,330000,浙江省,330200,宁波市,330281,余姚,Yuyao,yuyao,121.156294,30.045404,0
101210403,330000,浙江省,330200,宁波市,330282,慈溪,cixi,cixi,121.248052,30.177142,0
101210701,330000,浙江省,330300,温州市,330300,温州,Wenzhou,wenzhou,120.672111,28.000575,1
101210710,330000,浙江省,330300,温州市,330302,鹿城,lucheng,lucheng,120.674231,28.003352,0
101210711,330000,浙江省,330300,温州市,330303,龙湾,longwan,longwan,120.763469,27.970254,0
101210712,330000,浙江省,330300,温州市,330304,瓯海,ouhai ,ouhai,120.637145,28.006444,0
101210706,330000,浙江省,330300,温州市,330305,洞头,dongtou,dongtou,121.156181,27.836057,0
101210708,330000,浙江省,330300,温州市,330324,永嘉,yongjia,yongjia,120.690968,28.153886,0
101210704,330000,浙江省,330300,温州市,330326,平阳,pingyang,pingyang,120.564387,27.6693,0
101210709,330000,浙江省,330300,温州市,330327,苍南,cangnan,cangnan,120.406256,27.507743,0
101210703,330000,浙江省,330300,温州市,330328,文成,wencheng,wencheng,120.09245,27.789133,0
101210702,330000,浙江省,330300,温州市,330329,泰顺,taishun,taishun,119.71624,27.557309,0
101210705,330000,浙江省,330300,温州市,330381,瑞安,ruian,ruian,120.646171,27.779321,0
101210707,330000,浙江省,330300,温州市,330382,乐清,yueqing,yueqing,120.967147,28.116083,0
101210301,330000,浙江省,330400,嘉兴市,330400,嘉兴,Jiaxing,jiaxing,120.750865,30.762653,1
101210307,330000,浙江省,330400,嘉兴市,330402,南湖,nanhu ,nanhu,120.749953,30.764652,0
101210308,330000,浙江省,330400,嘉兴市,330411,秀洲,xiuzhou ,xiuzhou,120.720431,30.763323,0
101210302,330000,浙江省,330400,嘉兴市,330421,嘉善,jiashan,jiashan,120.921871,30.841352,0
101210306,330000,浙江省,330400,嘉兴市,330424,海盐,haiyan,haiyan,120.942017,30.522223,0
101210303,330000,浙江省,330400,嘉兴市,330481,海宁,Haining,haining,120.688821,30.525544,0
101210305,330000,浙江省,330400,嘉兴市,330482,平湖,pinghu,pinghu,121.014666,30.698921,0
101210304,330000,浙江省,330400,嘉兴市,330483,桐乡,tongxiang,tongxiang,120.551085,30.629065,0
101210201,330000,浙江省,330500,湖州市,330500,湖州,Huzhou,huzhou,120.102398,30.867198,1
101210205,330000,浙江省,330500,湖州市,330502,吴兴,wuxing,wuxing,120.101416,30.867252,0
101210206,330000,浙江省,330500,湖州市,330503,南浔,nanxun,nanxun,120.417195,30.872742,0
101210204,330000,浙江省,330500,湖州市,330521,德清,deqing,deqing,119.967662,30.534927,0
101210202,330000,浙江省,330500,湖州市,330522,长兴,changxing,changxing,119.910122,31.00475,0
101210203,330000,浙江省,330500,湖州市,330523,安吉,anji,anji,119.687891,30.631974,0
101210501,330000,浙江省,330600,绍兴市,330602,越城,yuecheng,yuecheng,120.585315,29.996993,0
101210506,330000,浙江省,330600,绍兴市,330603,柯桥,keqiao,keqiao,120.476075,30.078038,0
101210503,330000,浙江省,330600,绍兴市,330604,上虞,shangyu,shangyu,120.874185,30.016769,0
101210504,330000,浙江省,330600,绍兴市,330624,新昌,xinchang,xinchang,120.905665,29.501205,0
101210502,330000,浙江省,330600,绍兴市,330681,诸暨,Zhuji,zhuji,120.244326,29.713662,0
101210505,330000,浙江省,330600,绍兴市,330683,嵊州,shengzhou,shengzhou,120.82888,29.586606,0
101210901,330000,浙江省,330700,金华市,330700,金华,jinhua,jinhua,119.649506,29.089524,1
101210909,330000,浙江省,330700,金华市,330702,婺城,wucheng,wucheng,119.652579,29.082607,0
101210910,330000,浙江省,330700,金华市,330703,金东,jindong,jindong,119.681264,29.095835,0
101210906,330000,浙江省,330700,金华市,330723,武义,wuyi,wuyi,119.819159,28.896563,0
101210902,330000,浙江省,330700,金华市,330726,浦江,pujiang,pujiang,119.893363,29.451254,0
101210908,330000,浙江省,330700,金华市,330727,磐安,panan,panan,120.44513,29.052627,0
101210903,330000,浙江省,330700,金华市,330781,兰溪,Lanxi,lanxi,119.460521,29.210065,0
101210904,330000,浙江省,330700,金华市,330782,义乌,yiwu,yiwu,120.074911,29.306863,0
101210905,330000,浙江省,330700,金华市,330783,东阳,dongyang,dongyang,120.23334,29.262546,0
101210907,330000,浙江省,330700,金华市,330784,永康,yongkang,yongkang,120.036328,28.895293,0
101211001,330000,浙江省,330800,衢州市,330800,衢州,Quzhou,quzhou,118.87263,28.941708,1
101211007,330000,浙江省,330800,衢州市,330802,柯城,kecheng,kecheng,118.873041,28.944539,0
101211006,330000,浙江省,330800,衢州市,330803,衢江,qujiang,qujiang,118.957683,28.973195,0
101211002,330000,浙江省,330800,衢州市,330822,常山,changshan,changshan,118.521654,28.900039,0
101211003,330000,浙江省,330800,衢州市,330824,开化,kaihua,kaihua,118.414435,29.136503,0
101211004,330000,浙江省,330800,衢州市,330825,龙游,longyou,longyou,119.172525,29.031364,0
101211005,330000,浙江省,330800,衢州市,330881,江山,jiangshan,jiangshan,118.627879,28.734674,0
101211101,330000,浙江省,330900,舟山市,330900,舟山,zhoushan,zhoushan,122.106863,30.016028,1
101211106,330000,浙江省,330900,舟山市,330902,定海,dinghai,dinghai,122.108496,30.016423,0
101211105,330000,浙江省,330900,舟山市,330903,普陀,putuo,putuo,122.301953,29.945614,0
101211104,330000,浙江省,330900,舟山市,330921,岱山,daishan,daishan,122.201132,30.242865,0
101211102,330000,浙江省,330900,舟山市,330922,嵊泗,shengsi,shengsi,122.457809,30.727166,0
101210601,330000,浙江省,331000,台州市,331000,台州,taizhou,taizhou,121.428599,28.661378,1
101210611,330000,浙江省,331000,台州市,331002,椒江,jiaojiang,jiaojiang,121.431049,28.67615,0
101210604,330000,浙江省,331000,台州市,331022,三门,sanmen,sanmen,121.376429,29.118955,0
101210605,330000,浙江省,331000,台州市,331023,天台,tiantai,tiantai,121.031227,29.141126,0
101210606,330000,浙江省,331000,台州市,331024,仙居,Xianju,xianju,120.735074,28.849213,0
101210613,330000,浙江省,331000,台州市,331004,路桥,luqiao,luqiao,121.3443,28.5843,0
101210607,330000,浙江省,331000,台州市,331081,温岭,Wenling,wenling,121.373611,28.368781,0
101210610,330000,浙江省,331000,台州市,331082,临海,linhai,linhai,121.131229,28.845441,0
101210603,330000,浙江省,331000,台州市,331083,玉环,yuhuan,yuhuan,121.232337,28.12842,0
101210801,330000,浙江省,331100,丽水市,331100,丽水,Lishui,lishui,119.921786,28.451993,1
101210810,330000,浙江省,331100,丽水市,331102,莲都,liandu,liandu,119.922293,28.451103,0
101210805,330000,浙江省,331100,丽水市,331121,青田,qingtian,qingtian,120.291939,28.135247,0
101210804,330000,浙江省,331100,丽水市,331122,缙云,jinyun,jinyun,120.078965,28.654208,0
101210802,330000,浙江省,331100,丽水市,331123,遂昌,suichang,suichang,119.27589,28.5924,0
101210808,330000,浙江省,331100,丽水市,331124,松阳,songyang,songyang,119.485292,28.449937,0
101210806,330000,浙江省,331100,丽水市,331125,云和,yunhe,yunhe,119.569458,28.111077,0
101210807,330000,浙江省,331100,丽水市,331126,庆元,qingyuan,qingyuan,119.067233,27.618231,0
101210809,330000,浙江省,331100,丽水市,331127,景宁,jingning,jingning,119.634669,27.977247,0
101210803,330000,浙江省,331100,丽水市,331181,龙泉,longquan,longquan,119.132319,28.069177,0
101210713,330000,浙江省,330300,温州市,330383,龙港市,Longgang,Longgang,120.5592,27.5826,0
101210507,330000,浙江省,330600,绍兴市,330600,绍兴,shaoxing,shaoxing,120.5991,30.0285,1
101210612,330000,浙江省,331000,台州市,331003,黄岩,huangyan,huangyan,121.269,28.6553,0
101210101,330000,浙江省,330100,杭州市,330100,杭州,Hangzhou,hangzhou,120.2164,30.2519,1
101210106,330000,浙江省,330100,杭州市,330110,余杭,yuhang,yuhang,119.98525,30.279904,0
101210115,330000,浙江省,330100,杭州市,330113,临平,linping,linping,120.305763,30.425204,0
101210116,330000,浙江省,330100,杭州市,330114,钱塘,qiantang,qiantang,120.500479,30.329317,0
101220107,340000,安徽省,340100,合肥市,340102,瑶海,yaohai,yaohai,117.315358,31.86961,0
101220108,340000,安徽省,340100,合肥市,340103,庐阳,luyang,luyang,117.283776,31.869011,0
101220109,340000,安徽省,340100,合肥市,340104,蜀山,shushan,shushan,117.262072,31.855868,0
101220110,340000,安徽省,340100,合肥市,340111,包河,baohe,baohe,117.285751,31.82956,0
101220102,340000,安徽省,340100,合肥市,340121,长丰,changfeng,changfeng,117.164699,32.478548,0
101220103,340000,安徽省,340100,合肥市,340122,肥东,feidong,feidong,117.463222,31.883992,0
101220104,340000,安徽省,340100,合肥市,340123,肥西,feixi,feixi,117.166118,31.719646,0
101220106,340000,安徽省,340100,合肥市,340124,庐江,lujiang,lujiang,117.289844,31.251488,0
101220105,340000,安徽省,340100,合肥市,340181,巢湖,chaohu,chaohu,117.874155,31.600518,0
101220301,340000,安徽省,340200,芜湖市,340200,芜湖,Wuhu,wuhu,118.376451,31.326319,1
101220306,340000,安徽省,340200,芜湖市,340202,镜湖,jinghu,jinghu,118.376343,31.32559,0
101220308,340000,安徽省,340200,芜湖市,340207,鸠江,jiujiang,jiujiang,118.400174,31.362716,0
101220304,340000,安徽省,340200,芜湖市,340223,南陵,nanling,nanling,118.337104,30.919638,0
101220305,340000,安徽省,340200,芜湖市,340281,无为,wuwei,wuwei,117.911432,31.303075,0
101220201,340000,安徽省,340300,蚌埠市,340300,蚌埠,Bengbu,bengbu,117.363228,32.939667,1
101220101,340000,安徽省,340100,合肥市,340100,合肥,Hefei,hefei,117.2337,31.8272,1
101220205,340000,安徽省,340300,蚌埠市,340302,龙子湖,longzihu,longzihu,117.382312,32.950452,0
101220206,340000,安徽省,340300,蚌埠市,340303,蚌山,bengshan,bengshan,117.355789,32.938066,0
101220207,340000,安徽省,340300,蚌埠市,340304,禹会,yuhui,yuhui,117.35259,32.931933,0
101220208,340000,安徽省,340300,蚌埠市,340311,淮上,huaishang,huaishang,117.34709,32.963147,0
101220202,340000,安徽省,340300,蚌埠市,340321,怀远,huaiyuan,huaiyuan,117.200171,32.956934,0
101220204,340000,安徽省,340300,蚌埠市,340322,五河,wuhe,wuhe,117.888809,33.146202,0
101220203,340000,安徽省,340300,蚌埠市,340323,固镇,guzhen,guzhen,117.315962,33.318679,0
101220401,340000,安徽省,340400,淮南市,340400,淮南,huainan,huainan,117.018329,32.647574,1
101220404,340000,安徽省,340400,淮南市,340402,大通区,datongqu,datongqu,117.052927,32.632066,0
101220405,340000,安徽省,340400,淮南市,340403,田家庵,tianjiaan,tianjiaan,117.018318,32.644342,0
101220406,340000,安徽省,340400,淮南市,340404,谢家集,xiejiaji,xiejiaji,116.865354,32.598289,0
101220407,340000,安徽省,340400,淮南市,340405,八公山,bagongshan,bagongshan,116.841111,32.628229,0
101220403,340000,安徽省,340400,淮南市,340406,潘集,panji,panji,116.816879,32.782117,0
101220402,340000,安徽省,340400,淮南市,340421,凤台,fengtai,fengtai,116.722769,32.705382,0
101220408,340000,安徽省,340400,淮南市,340422,寿县,shouxian,shouxian,116.785349,32.577304,0
101220501,340000,安徽省,340500,马鞍山市,340500,马鞍山,maanshan,maanshan,118.507906,31.689362,1
101220505,340000,安徽省,340500,马鞍山市,340503,花山,huashan,huashan,118.511308,31.69902,0
101220506,340000,安徽省,340500,马鞍山市,340504,雨山,yushan,yushan,118.493104,31.685912,0
101220507,340000,安徽省,340500,马鞍山市,340506,博望,bowang,bowang,118.843742,31.562321,0
101220502,340000,安徽省,340500,马鞍山市,340521,当涂,dangtu,dangtu,118.489873,31.556167,0
101220503,340000,安徽省,340500,马鞍山市,340522,含山,hanshan,hanshan,118.105545,31.727758,0
101220504,340000,安徽省,340500,马鞍山市,340523,和县,hexian,hexian,118.362998,31.716634,0
101221201,340000,安徽省,340600,淮北市,340600,淮北,huaibei,huaibei,116.794664,33.971707,1
101221203,340000,安徽省,340600,淮北市,340602,杜集,duji,duji,116.833925,33.991218,0
101221204,340000,安徽省,340600,淮北市,340603,相山,xiangshan,xiangshan,116.790775,33.970916,0
101221205,340000,安徽省,340600,淮北市,340604,烈山,lieshan,lieshan,116.809465,33.889529,0
101221202,340000,安徽省,340600,淮北市,340621,濉溪,suixi,suixi,116.767435,33.916407,0
101221301,340000,安徽省,340700,铜陵市,340700,铜陵,tongling,tongling,117.816576,30.929935,1
101221302,340000,安徽省,340700,铜陵市,340705,铜官,tongguan,tongguan,117.818427,30.93182,0
101221303,340000,安徽省,340700,铜陵市,340706,义安,yian,yian,117.792288,30.952338,0
101221304,340000,安徽省,340700,铜陵市,340711,郊区,jiaoqu,jiaoqu,117.80707,30.908927,0
101221305,340000,安徽省,340700,铜陵市,340722,枞阳,zongyang,zongyang,117.222027,30.700615,0
101220601,340000,安徽省,340800,安庆市,340800,安庆,Anqing,anqing,117.043551,30.50883,1
101220610,340000,安徽省,340800,安庆市,340802,迎江,yingjiang,yingjiang,117.044965,30.506375,0
101220611,340000,安徽省,340800,安庆市,340803,大观,daguan,daguan,117.034512,30.505632,0
101220612,340000,安徽省,340800,安庆市,340811,宜秀,yixiua,yixiu,117.070003,30.541323,0
101220605,340000,安徽省,340800,安庆市,340822,怀宁,huaining,huaining,116.828664,30.734994,0
101220603,340000,安徽省,340800,安庆市,340825,太湖,taihu,taihu,116.305225,30.451869,0
101220606,340000,安徽省,340800,安庆市,340826,宿松,susong,susong,116.120204,30.158327,0
101220607,340000,安徽省,340800,安庆市,340827,望江,wangjiang,wangjiang,116.690927,30.12491,0
101220608,340000,安徽省,340800,安庆市,340828,岳西,yuexi,yuexi,116.360482,30.848502,0
101220609,340000,安徽省,340800,安庆市,340881,桐城,tongcheng,tongcheng,116.959656,31.050576,0
101220604,340000,安徽省,340800,安庆市,340882,潜山,qianshan,qianshan,116.573666,30.638222,0
101221001,340000,安徽省,341000,黄山市,341000,黄山,huangshan,huangshan,118.317325,29.709239,1
101221003,340000,安徽省,341000,黄山市,341002,屯溪,tunxi,tunxi,118.317354,29.709186,0
101221002,340000,安徽省,341000,黄山市,341003,黄山区,huangshan district ,huangshanqu,118.136639,30.294517,0
101221009,340000,安徽省,341000,黄山市,341004,徽州,huizhou,huizhou,118.339743,29.825201,0
101221006,340000,安徽省,341000,黄山市,341021,歙县,shexian,shexian,118.428025,29.867748,0
101221007,340000,安徽省,341000,黄山市,341022,休宁,xiuning,xiuning,118.188531,29.788878,0
101221005,340000,安徽省,341000,黄山市,341023,黟县,yixian,yixian,117.942911,29.923812,0
101221004,340000,安徽省,341000,黄山市,341024,祁门,qimen,qimen,117.717237,29.853472,0
101221101,340000,安徽省,341100,滁州市,341100,滁州,Chuzhou,chuzhou,118.316264,32.303627,1
101221108,340000,安徽省,341100,滁州市,341102,琅琊,langya,langya,118.316475,32.303797,0
101221109,340000,安徽省,341100,滁州市,341103,南谯,nanqiao,nanqiao,118.296955,32.329841,0
101221106,340000,安徽省,341100,滁州市,341122,来安,laian,laian,118.433293,32.450231,0
101221105,340000,安徽省,341100,滁州市,341124,全椒,quanjiao,quanjiao,118.268576,32.09385,0
101221104,340000,安徽省,341100,滁州市,341125,定远,dingyuan,dingyuan,117.683713,32.527105,0
101221102,340000,安徽省,341100,滁州市,341126,凤阳,fengyang,fengyang,117.562461,32.867146,0
101221107,340000,安徽省,341100,滁州市,341181,天长,tianchang,tianchang,119.011212,32.6815,0
